year,naics,naics_title,occ_code,occ_title,employment_level,wage_hourly_mean,wage_annual_mean,wage_hourly_median,wage_annual_median,wage_annual_pct10,wage_annual_pct90,employment_change_yoy_pct,wage_growth_yoy_pct,contraction_flag_12mo
2018,11,"Agriculture, Forestry, Fishing and Hunting",13-1071,Human Resources Specialists,190.0,29.56,61490.0,28.98,60270.0,36060.0,89990.0,46.15384615384615,-2.226109079344888,0
2019,11,"Agriculture, Forestry, Fishing and Hunting",13-1071,Human Resources Specialists,210.0,29.52,61400.0,29.07,60480.0,35470.0,90700.0,10.526315789473683,-0.14636526264433242,0
2020,11,"Agriculture, Forestry, Fishing and Hunting",13-1071,Human Resources Specialists,230.0,29.39,61120.0,29.38,61110.0,35330.0,87060.0,9.523809523809524,-0.4560260586319218,0
2021,11,"Agriculture, Forestry, Fishing and Hunting",13-1071,Human Resources Specialists,,28.68,59650.0,23.76,49410.0,35090.0,97150.0,,-2.4051047120418847,
2022,11,"Agriculture, Forestry, Fishing and Hunting",13-1071,Human Resources Specialists,,28.75,59800.0,24.62,51220.0,37440.0,87370.0,,0.2514668901927913,
2023,11,"Agriculture, Forestry, Fishing and Hunting",13-1071,Human Resources Specialists,550.0,31.15,64790.0,28.86,60020.0,42940.0,94600.0,,8.34448160535117,
2024,11,"Agriculture, Forestry, Fishing and Hunting",13-1071,Human Resources Specialists,520.0,35.23,73280.0,33.52,69720.0,44680.0,103760.0,-5.454545454545454,13.103874054638062,1
2015,11,"Agriculture, Forestry, Fishing and Hunting",13-1074,Farm Labor Contractors,1130.0,21.37,44450.0,14.85,30880.0,17850.0,91070.0,,,
2016,11,"Agriculture, Forestry, Fishing and Hunting",13-1074,Farm Labor Contractors,720.0,23.2,48270.0,17.13,35630.0,17990.0,98410.0,-36.283185840707965,8.59392575928009,1
2017,11,"Agriculture, Forestry, Fishing and Hunting",13-1074,Farm Labor Contractors,720.0,23.49,48860.0,16.88,35100.0,18580.0,96200.0,0.0,1.2222912782266417,0
2018,11,"Agriculture, Forestry, Fishing and Hunting",13-1074,Farm Labor Contractors,180.0,25.08,52170.0,21.97,45690.0,23410.0,88700.0,-75.0,6.774457634056488,1
2019,11,"Agriculture, Forestry, Fishing and Hunting",13-1074,Farm Labor Contractors,140.0,29.78,61940.0,29.26,60870.0,33940.0,96120.0,-22.22222222222222,18.727237876174048,1
2020,11,"Agriculture, Forestry, Fishing and Hunting",13-1074,Farm Labor Contractors,,24.49,50940.0,23.16,48160.0,40200.0,71420.0,,-17.759121730707136,
2021,11,"Agriculture, Forestry, Fishing and Hunting",13-1074,Farm Labor Contractors,420.0,26.48,55080.0,23.26,48390.0,31990.0,81100.0,,8.12720848056537,
2022,11,"Agriculture, Forestry, Fishing and Hunting",13-1074,Farm Labor Contractors,550.0,26.31,54720.0,23.72,49340.0,29880.0,85190.0,30.952380952380953,-0.6535947712418301,0
2023,11,"Agriculture, Forestry, Fishing and Hunting",13-1074,Farm Labor Contractors,400.0,26.73,55600.0,23.1,48040.0,31250.0,89640.0,-27.27272727272727,1.608187134502924,1
2024,11,"Agriculture, Forestry, Fishing and Hunting",13-1074,Farm Labor Contractors,360.0,26.28,54660.0,23.8,49500.0,31360.0,95150.0,-10.0,-1.6906474820143884,1
2016,11,"Agriculture, Forestry, Fishing and Hunting",13-1081,Logisticians,60.0,29.01,60330.0,26.71,55550.0,39570.0,93830.0,,,
2017,11,"Agriculture, Forestry, Fishing and Hunting",13-1081,Logisticians,60.0,28.89,60090.0,26.84,55830.0,39990.0,87280.0,0.0,-0.39781203381402286,0
2018,11,"Agriculture, Forestry, Fishing and Hunting",13-1081,Logisticians,90.0,30.15,62700.0,29.35,61050.0,39090.0,82790.0,50.0,4.343484772840739,0
2019,11,"Agriculture, Forestry, Fishing and Hunting",13-1081,Logisticians,70.0,32.24,67050.0,31.52,65570.0,39280.0,95160.0,-22.22222222222222,6.937799043062201,1
2020,11,"Agriculture, Forestry, Fishing and Hunting",13-1081,Logisticians,90.0,32.97,68580.0,33.65,69990.0,39580.0,96970.0,28.57142857142857,2.2818791946308723,0
2021,11,"Agriculture, Forestry, Fishing and Hunting",13-1081,Logisticians,80.0,35.44,73710.0,30.49,63410.0,38390.0,101240.0,-11.11111111111111,7.480314960629922,1
2022,11,"Agriculture, Forestry, Fishing and Hunting",13-1081,Logisticians,,34.99,72780.0,31.07,64620.0,47250.0,110480.0,,-1.2617012617012617,
2023,11,"Agriculture, Forestry, Fishing and Hunting",13-1081,Logisticians,230.0,36.27,75440.0,35.37,73560.0,52020.0,101550.0,,3.654850233580654,
2024,11,"Agriculture, Forestry, Fishing and Hunting",13-1081,Logisticians,230.0,37.32,77630.0,36.04,74950.0,50620.0,113150.0,0.0,2.9029692470837754,0
2021,11,"Agriculture, Forestry, Fishing and Hunting",13-1082,Project Management Specialists,,30.6,63660.0,28.07,58390.0,44940.0,98190.0,,,
2022,11,"Agriculture, Forestry, Fishing and Hunting",13-1082,Project Management Specialists,190.0,30.23,62870.0,25.5,53050.0,30290.0,89240.0,,-1.2409676405906378,
2023,11,"Agriculture, Forestry, Fishing and Hunting",13-1082,Project Management Specialists,130.0,36.06,75000.0,37.48,77960.0,32240.0,116350.0,-31.57894736842105,19.293780817560044,1
2024,11,"Agriculture, Forestry, Fishing and Hunting",13-1082,Project Management Specialists,90.0,42.6,88610.0,43.74,90980.0,41820.0,122900.0,-30.76923076923077,18.14666666666667,1
2017,11,"Agriculture, Forestry, Fishing and Hunting",13-1111,Management Analysts,40.0,42.93,89300.0,34.57,71900.0,42200.0,153940.0,,,
2018,11,"Agriculture, Forestry, Fishing and Hunting",13-1111,Management Analysts,40.0,41.89,87130.0,35.2,73210.0,41240.0,153640.0,0.0,-2.4300111982082866,0
2019,11,"Agriculture, Forestry, Fishing and Hunting",13-1111,Management Analysts,60.0,39.42,82000.0,31.45,65420.0,41880.0,153800.0,50.0,-5.887753930907839,0
2020,11,"Agriculture, Forestry, Fishing and Hunting",13-1111,Management Analysts,70.0,41.94,87250.0,43.79,91090.0,52940.0,117110.0,16.666666666666664,6.402439024390244,0
2022,11,"Agriculture, Forestry, Fishing and Hunting",13-1111,Management Analysts,100.0,,,,,,,42.857142857142854,,0
2023,11,"Agriculture, Forestry, Fishing and Hunting",13-1111,Management Analysts,60.0,,,,,,,-40.0,,1
2024,11,"Agriculture, Forestry, Fishing and Hunting",13-1111,Management Analysts,70.0,39.67,82510.0,37.84,78700.0,67330.0,107570.0,16.666666666666664,,0
2017,11,"Agriculture, Forestry, Fishing and Hunting",13-1121,"Meeting, Convention, and Event Planners",90.0,22.83,47480.0,21.08,43850.0,32810.0,72270.0,,,
2018,11,"Agriculture, Forestry, Fishing and Hunting",13-1121,"Meeting, Convention, and Event Planners",90.0,23.34,48550.0,21.44,44590.0,33590.0,74180.0,0.0,2.253580454928391,0
2019,11,"Agriculture, Forestry, Fishing and Hunting",13-1121,"Meeting, Convention, and Event Planners",80.0,22.82,47460.0,21.85,45440.0,34150.0,65320.0,-11.11111111111111,-2.2451081359423273,1
2022,11,"Agriculture, Forestry, Fishing and Hunting",13-1121,"Meeting, Convention, and Event Planners",60.0,31.51,65550.0,26.01,54100.0,35920.0,98840.0,-25.0,38.116308470290775,1
2023,11,"Agriculture, Forestry, Fishing and Hunting",13-1121,"Meeting, Convention, and Event Planners",80.0,25.07,52140.0,21.78,45290.0,36490.0,92320.0,33.33333333333333,-20.45766590389016,0
2023,11,"Agriculture, Forestry, Fishing and Hunting",13-1141,"Compensation, Benefits, and Job Analysis Specialists",40.0,34.09,70910.0,30.47,63370.0,44390.0,88090.0,,,
2024,11,"Agriculture, Forestry, Fishing and Hunting",13-1141,"Compensation, Benefits, and Job Analysis Specialists",40.0,32.55,67700.0,32.09,66750.0,40040.0,88350.0,0.0,-4.526865040191792,0
2016,11,"Agriculture, Forestry, Fishing and Hunting",13-1151,Training and Development Specialists,40.0,27.16,56490.0,27.28,56740.0,28420.0,81230.0,,,
2017,11,"Agriculture, Forestry, Fishing and Hunting",13-1151,Training and Development Specialists,50.0,26.39,54890.0,26.89,55920.0,27480.0,79840.0,25.0,-2.83235970968313,0
2018,11,"Agriculture, Forestry, Fishing and Hunting",13-1151,Training and Development Specialists,,14.83,30840.0,8.99,18700.0,17470.0,66550.0,,-43.8149025323374,
2020,11,"Agriculture, Forestry, Fishing and Hunting",13-1151,Training and Development Specialists,,13.29,27640.0,9.34,19420.0,18310.0,60680.0,,-10.376134889753567,
2021,11,"Agriculture, Forestry, Fishing and Hunting",13-1151,Training and Development Specialists,40.0,25.96,54000.0,23.16,48170.0,23350.0,94410.0,,95.36903039073806,
2023,11,"Agriculture, Forestry, Fishing and Hunting",13-1151,Training and Development Specialists,150.0,,,,,,,275.0,,0
2024,11,"Agriculture, Forestry, Fishing and Hunting",13-1151,Training and Development Specialists,180.0,,,,,,,20.0,,0
2015,11,"Agriculture, Forestry, Fishing and Hunting",13-1161,Market Research Analysts and Marketing Specialists,100.0,28.07,58380.0,23.06,47960.0,31460.0,90820.0,,,
2016,11,"Agriculture, Forestry, Fishing and Hunting",13-1161,Market Research Analysts and Marketing Specialists,110.0,32.49,67570.0,28.35,58970.0,35840.0,124930.0,10.0,15.741692360397398,0
2017,11,"Agriculture, Forestry, Fishing and Hunting",13-1161,Market Research Analysts and Marketing Specialists,140.0,30.54,63510.0,27.78,57780.0,36290.0,95770.0,27.27272727272727,-6.008583690987124,0
2018,11,"Agriculture, Forestry, Fishing and Hunting",13-1161,Market Research Analysts and Marketing Specialists,140.0,30.54,63520.0,27.94,58120.0,34550.0,100530.0,0.0,0.01574555188159345,0
2019,11,"Agriculture, Forestry, Fishing and Hunting",13-1161,Market Research Analysts and Marketing Specialists,110.0,30.34,63110.0,27.92,58080.0,32970.0,103620.0,-21.428571428571427,-0.6454659949622166,1
2020,11,"Agriculture, Forestry, Fishing and Hunting",13-1161,Market Research Analysts and Marketing Specialists,110.0,31.94,66440.0,28.32,58900.0,40860.0,109800.0,0.0,5.2765013468546975,0
2021,11,"Agriculture, Forestry, Fishing and Hunting",13-1161,Market Research Analysts and Marketing Specialists,140.0,33.11,68870.0,29.05,60420.0,43950.0,103270.0,27.27272727272727,3.6574352799518364,0
2022,11,"Agriculture, Forestry, Fishing and Hunting",13-1161,Market Research Analysts and Marketing Specialists,170.0,35.86,74590.0,31.06,64600.0,43160.0,111540.0,21.428571428571427,8.305503121823726,0
2023,11,"Agriculture, Forestry, Fishing and Hunting",13-1161,Market Research Analysts and Marketing Specialists,210.0,36.09,75060.0,32.05,66670.0,36030.0,116840.0,23.52941176470588,0.6301112749698351,0
2024,11,"Agriculture, Forestry, Fishing and Hunting",13-1161,Market Research Analysts and Marketing Specialists,180.0,37.71,78440.0,34.61,71990.0,41600.0,127720.0,-14.285714285714285,4.503064215294431,1
2019,11,"Agriculture, Forestry, Fishing and Hunting",13-1198,"Project Management Specialists and Business Operations Specialists, All Other",470.0,31.99,66550.0,29.06,60450.0,25830.0,114910.0,,,
2020,11,"Agriculture, Forestry, Fishing and Hunting",13-1198,"Project Management Specialists and Business Operations Specialists, All Other",420.0,33.25,69150.0,30.05,62510.0,32980.0,117080.0,-10.638297872340425,3.9068369646882046,1
2015,11,"Agriculture, Forestry, Fishing and Hunting",13-1199,"Business Operations Specialists, All Other",250.0,25.61,53270.0,25.59,53220.0,17830.0,79330.0,,,
2016,11,"Agriculture, Forestry, Fishing and Hunting",13-1199,"Business Operations Specialists, All Other",240.0,26.93,56010.0,24.76,51510.0,19490.0,82580.0,-4.0,5.143608034541018,1
2017,11,"Agriculture, Forestry, Fishing and Hunting",13-1199,"Business Operations Specialists, All Other",400.0,29.71,61800.0,28.22,58690.0,26400.0,101560.0,66.66666666666666,10.337439742903053,0
2018,11,"Agriculture, Forestry, Fishing and Hunting",13-1199,"Business Operations Specialists, All Other",440.0,29.92,62220.0,27.84,57910.0,23700.0,107310.0,10.0,0.6796116504854369,0
2021,11,"Agriculture, Forestry, Fishing and Hunting",13-1199,"Business Operations Specialists, All Other",,32.17,66910.0,30.37,63170.0,38750.0,102660.0,,7.537769206043072,
2022,11,"Agriculture, Forestry, Fishing and Hunting",13-1199,"Business Operations Specialists, All Other",,32.26,67110.0,31.22,64950.0,37430.0,98070.0,,0.2989089822149156,
2023,11,"Agriculture, Forestry, Fishing and Hunting",13-1199,"Business Operations Specialists, All Other",720.0,33.36,69380.0,31.94,66440.0,38940.0,98690.0,,3.382506332886306,
2024,11,"Agriculture, Forestry, Fishing and Hunting",13-1199,"Business Operations Specialists, All Other",580.0,,,,,,,-19.444444444444446,,1
2015,11,"Agriculture, Forestry, Fishing and Hunting",13-2011,Accountants and Auditors,660.0,32.39,67380.0,30.64,63720.0,41810.0,96120.0,,,
2016,11,"Agriculture, Forestry, Fishing and Hunting",13-2011,Accountants and Auditors,620.0,32.93,68490.0,30.57,63570.0,42690.0,100850.0,-6.0606060606060606,1.6473731077471059,1
2017,11,"Agriculture, Forestry, Fishing and Hunting",13-2011,Accountants and Auditors,470.0,33.41,69500.0,30.61,63660.0,41730.0,107170.0,-24.193548387096776,1.4746678347203972,1
2018,11,"Agriculture, Forestry, Fishing and Hunting",13-2011,Accountants and Auditors,400.0,35.41,73650.0,33.01,68660.0,45090.0,112690.0,-14.893617021276595,5.971223021582734,1
2019,11,"Agriculture, Forestry, Fishing and Hunting",13-2011,Accountants and Auditors,430.0,36.27,75450.0,33.66,70020.0,47410.0,111480.0,7.5,2.4439918533604885,0
2020,11,"Agriculture, Forestry, Fishing and Hunting",13-2011,Accountants and Auditors,560.0,36.04,74970.0,32.54,67690.0,46690.0,109260.0,30.23255813953488,-0.6361829025844931,0
2021,11,"Agriculture, Forestry, Fishing and Hunting",13-2011,Accountants and Auditors,,36.57,76070.0,33.84,70390.0,46820.0,113040.0,,1.4672535680939043,
2022,11,"Agriculture, Forestry, Fishing and Hunting",13-2011,Accountants and Auditors,,39.92,83020.0,36.75,76450.0,50030.0,132620.0,,9.136321808860261,
2023,11,"Agriculture, Forestry, Fishing and Hunting",13-2011,Accountants and Auditors,1140.0,41.62,86570.0,38.25,79560.0,53810.0,132770.0,,4.276078053481089,
2024,11,"Agriculture, Forestry, Fishing and Hunting",13-2011,Accountants and Auditors,1130.0,42.08,87520.0,38.57,80220.0,53390.0,134930.0,-0.8771929824561403,1.0973778445188864,0
2020,11,"Agriculture, Forestry, Fishing and Hunting",13-2020,Property Appraisers and Assessors,50.0,31.84,66220.0,27.35,56880.0,42760.0,94860.0,,,
2021,11,"Agriculture, Forestry, Fishing and Hunting",13-2020,Property Appraisers and Assessors,40.0,31.31,65130.0,21.7,45140.0,44550.0,163760.0,-20.0,-1.6460283902144368,1
2022,11,"Agriculture, Forestry, Fishing and Hunting",13-2020,Property Appraisers and Assessors,50.0,,,,,,,25.0,,0
2018,11,"Agriculture, Forestry, Fishing and Hunting",13-2051,Financial Analysts,40.0,35.27,73360.0,34.17,71080.0,44520.0,106170.0,,,
2021,11,"Agriculture, Forestry, Fishing and Hunting",13-2051,Financial and Investment Analysts,70.0,,,,,,,75.0,,0
2022,11,"Agriculture, Forestry, Fishing and Hunting",13-2051,Financial and Investment Analysts,40.0,47.19,98160.0,40.61,84460.0,70570.0,141520.0,-42.857142857142854,,1
2023,11,"Agriculture, Forestry, Fishing and Hunting",13-2051,Financial and Investment Analysts,40.0,39.77,82730.0,35.17,73150.0,48080.0,140890.0,0.0,-15.719233903830482,0
2019,11,"Agriculture, Forestry, Fishing and Hunting",13-2098,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",30.0,,,,,,,,,
2020,11,"Agriculture, Forestry, Fishing and Hunting",13-2098,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",40.0,40.58,84400.0,33.47,69630.0,45890.0,126250.0,33.33333333333333,,0
2018,11,"Agriculture, Forestry, Fishing and Hunting",15-1132,"Software Developers, Applications",30.0,48.67,101230.0,47.12,98020.0,65440.0,144820.0,,,
2015,11,"Agriculture, Forestry, Fishing and Hunting",15-1141,Database Administrators,90.0,39.0,81120.0,33.55,69790.0,39570.0,138340.0,,,
2016,11,"Agriculture, Forestry, Fishing and Hunting",15-1141,Database Administrators,70.0,41.1,85500.0,35.6,74050.0,49430.0,131790.0,-22.22222222222222,5.399408284023669,1
2017,11,"Agriculture, Forestry, Fishing and Hunting",15-1141,Database Administrators,50.0,43.13,89700.0,39.23,81590.0,30690.0,131250.0,-28.57142857142857,4.912280701754386,1
2018,11,"Agriculture, Forestry, Fishing and Hunting",15-1141,Database Administrators,30.0,45.95,95580.0,46.8,97340.0,57820.0,130870.0,-40.0,6.5551839464882935,1
2015,11,"Agriculture, Forestry, Fishing and Hunting",15-1142,Network and Computer Systems Administrators,40.0,30.47,63370.0,30.19,62800.0,42940.0,85190.0,,,
2017,11,"Agriculture, Forestry, Fishing and Hunting",15-1142,Network and Computer Systems Administrators,40.0,37.57,78140.0,36.43,75770.0,46350.0,117710.0,0.0,23.30755878175793,0
2018,11,"Agriculture, Forestry, Fishing and Hunting",15-1142,Network and Computer Systems Administrators,40.0,39.24,81630.0,40.53,84300.0,46140.0,120350.0,0.0,4.4663424622472485,0
2015,11,"Agriculture, Forestry, Fishing and Hunting",15-1151,Computer User Support Specialists,50.0,25.96,53990.0,23.43,48730.0,29030.0,92430.0,,,
2016,11,"Agriculture, Forestry, Fishing and Hunting",15-1151,Computer User Support Specialists,50.0,24.67,51320.0,23.18,48220.0,30230.0,84830.0,0.0,-4.9453602518985,0
2017,11,"Agriculture, Forestry, Fishing and Hunting",15-1151,Computer User Support Specialists,70.0,27.15,56460.0,25.92,53910.0,33800.0,92820.0,40.0,10.015588464536243,0
2018,11,"Agriculture, Forestry, Fishing and Hunting",15-1151,Computer User Support Specialists,90.0,26.83,55810.0,23.55,48990.0,32970.0,92920.0,28.57142857142857,-1.151257527453064,0
2018,11,"Agriculture, Forestry, Fishing and Hunting",15-1199,"Computer Occupations, All Other",40.0,38.3,79670.0,38.02,79080.0,37280.0,124560.0,,,
2020,11,"Agriculture, Forestry, Fishing and Hunting",15-1211,Computer Systems Analysts,40.0,51.86,107870.0,49.6,103170.0,72350.0,141500.0,,,
2021,11,"Agriculture, Forestry, Fishing and Hunting",15-1211,Computer Systems Analysts,80.0,54.42,113200.0,48.56,101000.0,61290.0,203690.0,100.0,4.941132845091314,0
2022,11,"Agriculture, Forestry, Fishing and Hunting",15-1211,Computer Systems Analysts,70.0,50.78,105630.0,44.12,91770.0,67090.0,140410.0,-12.5,-6.687279151943463,1
2023,11,"Agriculture, Forestry, Fishing and Hunting",15-1211,Computer Systems Analysts,50.0,50.46,104960.0,45.41,94450.0,65570.0,179440.0,-28.57142857142857,-0.6342895010887059,1
2024,11,"Agriculture, Forestry, Fishing and Hunting",15-1211,Computer Systems Analysts,40.0,50.23,104490.0,46.42,96550.0,66880.0,134350.0,-20.0,-0.44778963414634143,1
2019,11,"Agriculture, Forestry, Fishing and Hunting",15-1232,Computer User Support Specialists,120.0,27.37,56920.0,24.15,50220.0,33150.0,97990.0,,,
2020,11,"Agriculture, Forestry, Fishing and Hunting",15-1232,Computer User Support Specialists,200.0,29.16,60650.0,25.37,52770.0,33560.0,102380.0,66.66666666666666,6.553056921995784,0
2021,11,"Agriculture, Forestry, Fishing and Hunting",15-1232,Computer User Support Specialists,150.0,26.4,54910.0,28.11,58470.0,34270.0,78210.0,-25.0,-9.464138499587799,1
2022,11,"Agriculture, Forestry, Fishing and Hunting",15-1232,Computer User Support Specialists,130.0,27.5,57190.0,26.87,55890.0,35960.0,76990.0,-13.333333333333334,4.1522491349480966,1
2023,11,"Agriculture, Forestry, Fishing and Hunting",15-1232,Computer User Support Specialists,260.0,34.27,71280.0,33.96,70640.0,46140.0,102320.0,100.0,24.637174331176777,0
